id,axis,level_id,spelling,translation,example,example_translation
toeic-500-reserve,toeic,toeic-500,reserve,予約する,"The team reviewed ""reserve"" before making a decision.",チームは決定前に「予約する」を確認しました。
toeic-500-cancel,toeic,toeic-500,cancel,取り消す,"The manager used ""cancel"" in the monthly report.",マネージャーは月次報告で「取り消す」を使いました。
toeic-500-delay,toeic,toeic-500,delay,遅延,"Employees should understand ""delay"" in business documents.",従業員は業務文書で「遅延」を理解する必要があります。
toeic-500-arrive,toeic,toeic-500,arrive,到着する,"The notice mentioned ""arrive"" for all staff members.",その通知は全スタッフ向けに「到着する」に触れていました。
toeic-500-leave,toeic,toeic-500,leave,出発する,"The client asked about ""leave"" after the meeting.",顧客は会議後に「出発する」について尋ねました。
toeic-500-rent,toeic,toeic-500,rent,借りる,"The team reviewed ""rent"" before making a decision.",チームは決定前に「借りる」を確認しました。
toeic-500-hire,toeic,toeic-500,hire,雇う,"The manager used ""hire"" in the monthly report.",マネージャーは月次報告で「雇う」を使いました。
toeic-500-train,toeic,toeic-500,train,研修する,"Employees should understand ""train"" in business documents.",従業員は業務文書で「研修する」を理解する必要があります。
toeic-500-staff,toeic,toeic-500,staff,職員,"The notice mentioned ""staff"" for all staff members.",その通知は全スタッフ向けに「職員」に触れていました。
toeic-500-branch,toeic,toeic-500,branch,支店,"The client asked about ""branch"" after the meeting.",顧客は会議後に「支店」について尋ねました。
toeic-500-manager,toeic,toeic-500,manager,管理者,"The team reviewed ""manager"" before making a decision.",チームは決定前に「管理者」を確認しました。
toeic-500-employee,toeic,toeic-500,employee,従業員,"The manager used ""employee"" in the monthly report.",マネージャーは月次報告で「従業員」を使いました。
toeic-500-office,toeic,toeic-500,office,事務所,"Employees should understand ""office"" in business documents.",従業員は業務文書で「事務所」を理解する必要があります。
toeic-500-factory,toeic,toeic-500,factory,工場,"The notice mentioned ""factory"" for all staff members.",その通知は全スタッフ向けに「工場」に触れていました。
toeic-500-product,toeic,toeic-500,product,製品,"The client asked about ""product"" after the meeting.",顧客は会議後に「製品」について尋ねました。
toeic-500-service,toeic,toeic-500,service,サービス,"The team reviewed ""service"" before making a decision.",チームは決定前に「サービス」を確認しました。
toeic-500-price,toeic,toeic-500,price,価格,"The manager used ""price"" in the monthly report.",マネージャーは月次報告で「価格」を使いました。
toeic-500-discount,toeic,toeic-500,discount,割引,"Employees should understand ""discount"" in business documents.",従業員は業務文書で「割引」を理解する必要があります。
toeic-500-advertisement,toeic,toeic-500,advertisement,広告,"The notice mentioned ""advertisement"" for all staff members.",その通知は全スタッフ向けに「広告」に触れていました。
toeic-500-notice,toeic,toeic-500,notice,通知,"The client asked about ""notice"" after the meeting.",顧客は会議後に「通知」について尋ねました。
toeic-500-sign,toeic,toeic-500,sign,掲示,"The team reviewed ""sign"" before making a decision.",チームは決定前に「掲示」を確認しました。
toeic-500-entrance,toeic,toeic-500,entrance,入口,"The manager used ""entrance"" in the monthly report.",マネージャーは月次報告で「入口」を使いました。
toeic-500-floor,toeic,toeic-500,floor,階,"Employees should understand ""floor"" in business documents.",従業員は業務文書で「階」を理解する必要があります。
toeic-500-aisle,toeic,toeic-500,aisle,通路,"The notice mentioned ""aisle"" for all staff members.",その通知は全スタッフ向けに「通路」に触れていました。
toeic-500-cafeteria,toeic,toeic-500,cafeteria,食堂,"The client asked about ""cafeteria"" after the meeting.",顧客は会議後に「食堂」について尋ねました。
toeic-500-luggage,toeic,toeic-500,luggage,荷物,"The team reviewed ""luggage"" before making a decision.",チームは決定前に「荷物」を確認しました。
toeic-500-form,toeic,toeic-500,form,用紙,"The manager used ""form"" in the monthly report.",マネージャーは月次報告で「用紙」を使いました。
toeic-500-address,toeic,toeic-500,address,住所,"Employees should understand ""address"" in business documents.",従業員は業務文書で「住所」を理解する必要があります。
toeic-500-contact,toeic,toeic-500,contact,連絡先,"The notice mentioned ""contact"" for all staff members.",その通知は全スタッフ向けに「連絡先」に触れていました。
toeic-500-warranty,toeic,toeic-500,warranty,保証,"The client asked about ""warranty"" after the meeting.",顧客は会議後に「保証」について尋ねました。
toeic-500-package,toeic,toeic-500,package,小包,"The team reviewed ""package"" before making a decision.",チームは決定前に「小包」を確認しました。
toeic-500-machine,toeic,toeic-500,machine,機械,"The manager used ""machine"" in the monthly report.",マネージャーは月次報告で「機械」を使いました。
toeic-500-equipment,toeic,toeic-500,equipment,設備,"Employees should understand ""equipment"" in business documents.",従業員は業務文書で「設備」を理解する必要があります。
toeic-500-supply,toeic,toeic-500,supply,供給品,"The notice mentioned ""supply"" for all staff members.",その通知は全スタッフ向けに「供給品」に触れていました。
toeic-500-material,toeic,toeic-500,material,資材,"The client asked about ""material"" after the meeting.",顧客は会議後に「資材」について尋ねました。
toeic-500-instruction,toeic,toeic-500,instruction,指示,"The team reviewed ""instruction"" before making a decision.",チームは決定前に「指示」を確認しました。
toeic-500-safety,toeic,toeic-500,safety,安全,"The manager used ""safety"" in the monthly report.",マネージャーは月次報告で「安全」を使いました。
toeic-500-total,toeic,toeic-500,total,合計,"Employees should understand ""total"" in business documents.",従業員は業務文書で「合計」を理解する必要があります。
toeic-500-weekly,toeic,toeic-500,weekly,週ごとの,"The notice mentioned ""weekly"" for all staff members.",その通知は全スタッフ向けに「週ごとの」に触れていました。
toeic-500-monthly,toeic,toeic-500,monthly,月ごとの,"The client asked about ""monthly"" after the meeting.",顧客は会議後に「月ごとの」について尋ねました。
toeic-500-local,toeic,toeic-500,local,地元の,"The team reviewed ""local"" before making a decision.",チームは決定前に「地元の」を確認しました。
toeic-500-foreign,toeic,toeic-500,foreign,外国の,"The manager used ""foreign"" in the monthly report.",マネージャーは月次報告で「外国の」を使いました。
toeic-500-convenient,toeic,toeic-500,convenient,便利な,"Employees should understand ""convenient"" in business documents.",従業員は業務文書で「便利な」を理解する必要があります。
toeic-500-busy,toeic,toeic-500,busy,忙しい,"The notice mentioned ""busy"" for all staff members.",その通知は全スタッフ向けに「忙しい」に触れていました。
toeic-500-empty,toeic,toeic-500,empty,空の,"The client asked about ""empty"" after the meeting.",顧客は会議後に「空の」について尋ねました。
toeic-500-full,toeic,toeic-500,full,満員の,"The team reviewed ""full"" before making a decision.",チームは決定前に「満員の」を確認しました。
toeic-500-ready,toeic,toeic-500,ready,準備できた,"The manager used ""ready"" in the monthly report.",マネージャーは月次報告で「準備できた」を使いました。
toeic-500-closed,toeic,toeic-500,closed,閉まっている,"Employees should understand ""closed"" in business documents.",従業員は業務文書で「閉まっている」を理解する必要があります。
toeic-500-open,toeic,toeic-500,open,開いている,"The notice mentioned ""open"" for all staff members.",その通知は全スタッフ向けに「開いている」に触れていました。
toeic-500-nearby,toeic,toeic-500,nearby,近くの,"The client asked about ""nearby"" after the meeting.",顧客は会議後に「近くの」について尋ねました。
toeic-500-charge,toeic,toeic-500,charge,費用,"The team reviewed ""charge"" before making a decision.",チームは決定前に「費用」を確認しました。
toeic-500-marketing,toeic,toeic-500,marketing,市場での売買,"The manager used ""marketing"" in the monthly report.",マネージャーは月次報告で「市場での売買」を使いました。
toeic-500-trust,toeic,toeic-500,trust,"信頼,信任,信用","Employees should understand ""trust"" in business documents.","従業員は業務文書で「信頼,信任,信用」を理解する必要があります。"
toeic-500-firm,toeic,toeic-500,firm,"堅い,堅固な,引き締まった","The notice mentioned ""firm"" for all staff members.","その通知は全スタッフ向けに「堅い,堅固な,引き締まった」に触れていました。"
toeic-500-account,toeic,toeic-500,account,"計算,勘定","The client asked about ""account"" after the meeting.","顧客は会議後に「計算,勘定」について尋ねました。"
toeic-500-project,toeic,toeic-500,project,"計画する,企画する","The team reviewed ""project"" before making a decision.","チームは決定前に「計画する,企画する」を確認しました。"
toeic-500-audit,toeic,toeic-500,audit,会計検査,"The manager used ""audit"" in the monthly report.",マネージャーは月次報告で「会計検査」を使いました。
toeic-500-retail,toeic,toeic-500,retail,小売り,"Employees should understand ""retail"" in business documents.",従業員は業務文書で「小売り」を理解する必要があります。
toeic-500-promote,toeic,toeic-500,promote,"助長する,促進する,増進する","The notice mentioned ""promote"" for all staff members.","その通知は全スタッフ向けに「助長する,促進する,増進する」に触れていました。"
toeic-500-employment,toeic,toeic-500,employment,雇用,"The client asked about ""employment"" after the meeting.",顧客は会議後に「雇用」について尋ねました。
toeic-500-bond,toeic,toeic-500,bond,縛る物,"The team reviewed ""bond"" before making a decision.",チームは決定前に「縛る物」を確認しました。
toeic-500-ceo,toeic,toeic-500,ceo,"chief executive officer ,企業のトップに位置...","The manager used ""ceo"" in the monthly report.","マネージャーは月次報告で「chief executive officer ,企業のトップに位置...」を使いました。"
toeic-500-grant,toeic,toeic-500,grant,"をかなえる,聞き入れる","Employees should understand ""grant"" in business documents.","従業員は業務文書で「をかなえる,聞き入れる」を理解する必要があります。"
toeic-500-governor,toeic,toeic-500,governor,知事,"The notice mentioned ""governor"" for all staff members.",その通知は全スタッフ向けに「知事」に触れていました。
toeic-500-enterprise,toeic,toeic-500,enterprise,"事業,企て","The client asked about ""enterprise"" after the meeting.","顧客は会議後に「事業,企て」について尋ねました。"
toeic-500-guide,toeic,toeic-500,guide,を案内する,"The team reviewed ""guide"" before making a decision.",チームは決定前に「を案内する」を確認しました。
toeic-500-banking,toeic,toeic-500,banking,銀行業務,"The manager used ""banking"" in the monthly report.",マネージャーは月次報告で「銀行業務」を使いました。
toeic-500-benefit,toeic,toeic-500,benefit,"ためになること,利益,恩恵","Employees should understand ""benefit"" in business documents.","従業員は業務文書で「ためになること,利益,恩恵」を理解する必要があります。"
toeic-500-executive,toeic,toeic-500,executive,"実行の,執行力のある","The notice mentioned ""executive"" for all staff members.","その通知は全スタッフ向けに「実行の,執行力のある」に触れていました。"
toeic-500-operator,toeic,toeic-500,operator,"運転する人,操作する人,技手","The client asked about ""operator"" after the meeting.","顧客は会議後に「運転する人,操作する人,技手」について尋ねました。"
toeic-500-advice,toeic,toeic-500,advice,"忠告,助言","The team reviewed ""advice"" before making a decision.","チームは決定前に「忠告,助言」を確認しました。"
toeic-500-engagement,toeic,toeic-500,engagement,"約束,契約,取り決め","The manager used ""engagement"" in the monthly report.","マネージャーは月次報告で「約束,契約,取り決め」を使いました。"
toeic-500-carrier,toeic,toeic-500,carrier,運搬する人,"Employees should understand ""carrier"" in business documents.",従業員は業務文書で「運搬する人」を理解する必要があります。
toeic-500-sale,toeic,toeic-500,sale,"販売,売却,売れ行き,需要","The notice mentioned ""sale"" for all staff members.","その通知は全スタッフ向けに「販売,売却,売れ行き,需要」に触れていました。"
toeic-500-credit,toeic,toeic-500,credit,信用,"The client asked about ""credit"" after the meeting.",顧客は会議後に「信用」について尋ねました。
toeic-500-store,toeic,toeic-500,store,"店,商店","The team reviewed ""store"" before making a decision.","チームは決定前に「店,商店」を確認しました。"
toeic-500-trade,toeic,toeic-500,trade,"商業,商売","The manager used ""trade"" in the monthly report.","マネージャーは月次報告で「商業,商売」を使いました。"
toeic-500-management,toeic,toeic-500,management,"管理,運営","Employees should understand ""management"" in business documents.","従業員は業務文書で「管理,運営」を理解する必要があります。"
toeic-500-production,toeic,toeic-500,production,"生み出すこと,生産,産出,製造","The notice mentioned ""production"" for all staff members.","その通知は全スタッフ向けに「生み出すこと,生産,産出,製造」に触れていました。"
toeic-500-policy,toeic,toeic-500,policy,"方針,方策,政策","The client asked about ""policy"" after the meeting.","顧客は会議後に「方針,方策,政策」について尋ねました。"
toeic-500-industry,toeic,toeic-500,industry,産業,"The team reviewed ""industry"" before making a decision.",チームは決定前に「産業」を確認しました。
toeic-500-share,toeic,toeic-500,share,"分け前,取り分","The manager used ""share"" in the monthly report.","マネージャーは月次報告で「分け前,取り分」を使いました。"
toeic-500-department,toeic,toeic-500,department,"部門,部,課","Employees should understand ""department"" in business documents.","従業員は業務文書で「部門,部,課」を理解する必要があります。"
toeic-500-cost,toeic,toeic-500,cost,"がかかる,を要する","The notice mentioned ""cost"" for all staff members.","その通知は全スタッフ向けに「がかかる,を要する」に触れていました。"
toeic-500-clear,toeic,toeic-500,clear,晴れた,"The client asked about ""clear"" after the meeting.",顧客は会議後に「晴れた」について尋ねました。
toeic-500-market,toeic,toeic-500,market,"市場,市","The team reviewed ""market"" before making a decision.","チームは決定前に「市場,市」を確認しました。"
toeic-500-controller,toeic,toeic-500,controller,"管理する人,監督者,取締人","The manager used ""controller"" in the monthly report.","マネージャーは月次報告で「管理する人,監督者,取締人」を使いました。"
toeic-500-dairy,toeic,toeic-500,dairy,"酪農場,バター・チーズ・クリーム製造所","Employees should understand ""dairy"" in business documents.","従業員は業務文書で「酪農場,バター・チーズ・クリーム製造所」を理解する必要があります。"
toeic-500-receiver,toeic,toeic-500,receiver,受取人,"The notice mentioned ""receiver"" for all staff members.",その通知は全スタッフ向けに「受取人」に触れていました。
toeic-500-slot,toeic,toeic-500,slot,細長いみぞ,"The client asked about ""slot"" after the meeting.",顧客は会議後に「細長いみぞ」について尋ねました。
toeic-500-toll,toeic,toeic-500,toll,鳴る,"The team reviewed ""toll"" before making a decision.",チームは決定前に「鳴る」を確認しました。
toeic-500-obligation,toeic,toeic-500,obligation,"義務,約束","The manager used ""obligation"" in the monthly report.","マネージャーは月次報告で「義務,約束」を使いました。"
toeic-500-sponsor,toeic,toeic-500,sponsor,保証人,"Employees should understand ""sponsor"" in business documents.",従業員は業務文書で「保証人」を理解する必要があります。
toeic-500-subscribe,toeic,toeic-500,subscribe,予約する,"The notice mentioned ""subscribe"" for all staff members.",その通知は全スタッフ向けに「予約する」に触れていました。
toeic-500-manufacture,toeic,toeic-500,manufacture,"製造,製作","The client asked about ""manufacture"" after the meeting.","顧客は会議後に「製造,製作」について尋ねました。"
toeic-500-discharge,toeic,toeic-500,discharge,の荷を降ろす,"The team reviewed ""discharge"" before making a decision.",チームは決定前に「の荷を降ろす」を確認しました。
toeic-500-advertising,toeic,toeic-500,advertising,広告,"The manager used ""advertising"" in the monthly report.",マネージャーは月次報告で「広告」を使いました。
toeic-500-maintenance,toeic,toeic-500,maintenance,"維持,持続,保全,保守","Employees should understand ""maintenance"" in business documents.","従業員は業務文書で「維持,持続,保全,保守」を理解する必要があります。"
toeic-500-suppose,toeic,toeic-500,suppose,"と仮定する,考えてみる","The notice mentioned ""suppose"" for all staff members.","その通知は全スタッフ向けに「と仮定する,考えてみる」に触れていました。"
toeic-500-motion,toeic,toeic-500,motion,"動くこと,運動,運行,移動","The client asked about ""motion"" after the meeting.","顧客は会議後に「動くこと,運動,運行,移動」について尋ねました。"
toeic-500-appointed,toeic,toeic-500,appointed,"定められた,決められた","The team reviewed ""appointed"" before making a decision.","チームは決定前に「定められた,決められた」を確認しました。"
toeic-500-partnership,toeic,toeic-500,partnership,"提携,協力","The manager used ""partnership"" in the monthly report.","マネージャーは月次報告で「提携,協力」を使いました。"
toeic-500-proposal,toeic,toeic-500,proposal,提案すること,"Employees should understand ""proposal"" in business documents.",従業員は業務文書で「提案すること」を理解する必要があります。
toeic-500-establish,toeic,toeic-500,establish,"設立する,創設する","The notice mentioned ""establish"" for all staff members.","その通知は全スタッフ向けに「設立する,創設する」に触れていました。"
toeic-500-split,toeic,toeic-500,split,"縦に割る,裂く","The client asked about ""split"" after the meeting.","顧客は会議後に「縦に割る,裂く」について尋ねました。"
toeic-500-finance,toeic,toeic-500,finance,"財政,財務,財政学","The team reviewed ""finance"" before making a decision.","チームは決定前に「財政,財務,財政学」を確認しました。"
toeic-500-chain,toeic,toeic-500,chain,鎖,"The manager used ""chain"" in the monthly report.",マネージャーは月次報告で「鎖」を使いました。
toeic-500-guarantee,toeic,toeic-500,guarantee,保証,"Employees should understand ""guarantee"" in business documents.",従業員は業務文書で「保証」を理解する必要があります。
toeic-500-concern,toeic,toeic-500,concern,"関係する,かかわる,影響する","The notice mentioned ""concern"" for all staff members.","その通知は全スタッフ向けに「関係する,かかわる,影響する」に触れていました。"
toeic-500-commitment,toeic,toeic-500,commitment,約束,"The client asked about ""commitment"" after the meeting.",顧客は会議後に「約束」について尋ねました。
toeic-500-custom,toeic,toeic-500,custom,"習慣,風習,慣例","The team reviewed ""custom"" before making a decision.","チームは決定前に「習慣,風習,慣例」を確認しました。"
toeic-500-pool,toeic,toeic-500,pool,水たまり,"The manager used ""pool"" in the monthly report.",マネージャーは月次報告で「水たまり」を使いました。
toeic-500-confirmed,toeic,toeic-500,confirmed,"確認された,立証された","Employees should understand ""confirmed"" in business documents.","従業員は業務文書で「確認された,立証された」を理解する必要があります。"
toeic-500-profit,toeic,toeic-500,profit,"利益,もうけ,収益","The notice mentioned ""profit"" for all staff members.","その通知は全スタッフ向けに「利益,もうけ,収益」に触れていました。"
toeic-500-crew,toeic,toeic-500,crew,乗組員,"The client asked about ""crew"" after the meeting.",顧客は会議後に「乗組員」について尋ねました。
toeic-500-managing,toeic,toeic-500,managing,"支配する,管理する,経営する","The team reviewed ""managing"" before making a decision.","チームは決定前に「支配する,管理する,経営する」を確認しました。"
toeic-500-mill,toeic,toeic-500,mill,製粉所,"The manager used ""mill"" in the monthly report.",マネージャーは月次報告で「製粉所」を使いました。
toeic-500-valid,toeic,toeic-500,valid,"妥当な,しっかりした根拠のある","Employees should understand ""valid"" in business documents.","従業員は業務文書で「妥当な,しっかりした根拠のある」を理解する必要があります。"
toeic-500-collect,toeic,toeic-500,collect,"集める,収集する","The notice mentioned ""collect"" for all staff members.","その通知は全スタッフ向けに「集める,収集する」に触れていました。"
toeic-500-commerce,toeic,toeic-500,commerce,"商業,通商,貿易","The client asked about ""commerce"" after the meeting.","顧客は会議後に「商業,通商,貿易」について尋ねました。"
toeic-500-connection,toeic,toeic-500,connection,"関係,つながり,関係","The team reviewed ""connection"" before making a decision.","チームは決定前に「関係,つながり,関係」を確認しました。"
toeic-500-engage,toeic,toeic-500,engage,雇う,"The manager used ""engage"" in the monthly report.",マネージャーは月次報告で「雇う」を使いました。
toeic-500-option,toeic,toeic-500,option,"選択すること,選択の権利","Employees should understand ""option"" in business documents.","従業員は業務文書で「選択すること,選択の権利」を理解する必要があります。"
toeic-500-reporter,toeic,toeic-500,reporter,"報告者,申告者","The notice mentioned ""reporter"" for all staff members.","その通知は全スタッフ向けに「報告者,申告者」に触れていました。"
toeic-500-demand,toeic,toeic-500,demand,"求める,せがむ","The client asked about ""demand"" after the meeting.","顧客は会議後に「求める,せがむ」について尋ねました。"
toeic-500-accept,toeic,toeic-500,accept,"を受け取る,を受け入れる","The team reviewed ""accept"" before making a decision.","チームは決定前に「を受け取る,を受け入れる」を確認しました。"
toeic-500-freedom,toeic,toeic-500,freedom,自由,"The manager used ""freedom"" in the monthly report.",マネージャーは月次報告で「自由」を使いました。
toeic-500-trailer,toeic,toeic-500,trailer,トレーラー,"Employees should understand ""trailer"" in business documents.",従業員は業務文書で「トレーラー」を理解する必要があります。
toeic-500-commercial,toeic,toeic-500,commercial,"商業上の,通商上の,貿易上の","The notice mentioned ""commercial"" for all staff members.","その通知は全スタッフ向けに「商業上の,通商上の,貿易上の」に触れていました。"
toeic-500-accounting,toeic,toeic-500,accounting,"会計,経理","The client asked about ""accounting"" after the meeting.","顧客は会議後に「会計,経理」について尋ねました。"
toeic-500-insurance,toeic,toeic-500,insurance,"保険, 保険契約","The team reviewed ""insurance"" before making a decision.","チームは決定前に「保険, 保険契約」を確認しました。"
toeic-500-franchise,toeic,toeic-500,franchise,"免許,一手販売権","The manager used ""franchise"" in the monthly report.","マネージャーは月次報告で「免許,一手販売権」を使いました。"
toeic-500-contract,toeic,toeic-500,contract,"契約,約定,請負","Employees should understand ""contract"" in business documents.","従業員は業務文書で「契約,約定,請負」を理解する必要があります。"
toeic-500-unit,toeic,toeic-500,unit,構成単位,"The notice mentioned ""unit"" for all staff members.",その通知は全スタッフ向けに「構成単位」に触れていました。
toeic-500-claim,toeic,toeic-500,claim,"要求する,請求する,を自分の物だと主張する","The client asked about ""claim"" after the meeting.","顧客は会議後に「要求する,請求する,を自分の物だと主張する」について尋ねました。"
toeic-500-calling,toeic,toeic-500,calling,"呼ぶこと,叫ぶこと","The team reviewed ""calling"" before making a decision.","チームは決定前に「呼ぶこと,叫ぶこと」を確認しました。"
toeic-500-statement,toeic,toeic-500,statement,声明すること,"The manager used ""statement"" in the monthly report.",マネージャーは月次報告で「声明すること」を使いました。
toeic-500-mature,toeic,toeic-500,mature,"成熟した,十分に成長した,熟成した","Employees should understand ""mature"" in business documents.","従業員は業務文書で「成熟した,十分に成長した,熟成した」を理解する必要があります。"
toeic-500-tourism,toeic,toeic-500,tourism,観光旅行,"The notice mentioned ""tourism"" for all staff members.",その通知は全スタッフ向けに「観光旅行」に触れていました。
toeic-500-section,toeic,toeic-500,section,"部分,部品","The client asked about ""section"" after the meeting.","顧客は会議後に「部分,部品」について尋ねました。"
toeic-500-earnings,toeic,toeic-500,earnings,"収入,所得","The team reviewed ""earnings"" before making a decision.","チームは決定前に「収入,所得」を確認しました。"
toeic-500-margin,toeic,toeic-500,margin,"へり,縁,端","The manager used ""margin"" in the monthly report.","マネージャーは月次報告で「へり,縁,端」を使いました。"
toeic-500-passage,toeic,toeic-500,passage,"節,句","Employees should understand ""passage"" in business documents.","従業員は業務文書で「節,句」を理解する必要があります。"
toeic-500-traveling,toeic,toeic-500,traveling,旅行すること,"The notice mentioned ""traveling"" for all staff members.",その通知は全スタッフ向けに「旅行すること」に触れていました。
toeic-500-shall,toeic,toeic-500,shall,"でしょう,だろう,する","The client asked about ""shall"" after the meeting.","顧客は会議後に「でしょう,だろう,する」について尋ねました。"
toeic-500-equality,toeic,toeic-500,equality,"等しいこと,均等","The team reviewed ""equality"" before making a decision.","チームは決定前に「等しいこと,均等」を確認しました。"
toeic-500-fiscal,toeic,toeic-500,fiscal,国庫の,"The manager used ""fiscal"" in the monthly report.",マネージャーは月次報告で「国庫の」を使いました。
toeic-500-officer,toeic,toeic-500,officer,"公務員,役人役員,幹部","Employees should understand ""officer"" in business documents.","従業員は業務文書で「公務員,役人役員,幹部」を理解する必要があります。"
toeic-500-super,toeic,toeic-500,super,"管理人,長官,所長,監督","The notice mentioned ""super"" for all staff members.","その通知は全スタッフ向けに「管理人,長官,所長,監督」に触れていました。"
toeic-500-venue,toeic,toeic-500,venue,行為地 ・現場,"The client asked about ""venue"" after the meeting.",顧客は会議後に「行為地 ・現場」について尋ねました。
toeic-500-stage,toeic,toeic-500,stage,舞台・on stage 舞台上で・・off stage 舞台の陰で...,"The team reviewed ""stage"" before making a decision.",チームは決定前に「舞台・on stage 舞台上で・・off stage 舞台の陰で...」を確認しました。
toeic-500-treasury,toeic,toeic-500,treasury,"国庫,基金,資金","The manager used ""treasury"" in the monthly report.","マネージャーは月次報告で「国庫,基金,資金」を使いました。"
toeic-500-charter,toeic,toeic-500,charter,"特許状,免許状,憲章","Employees should understand ""charter"" in business documents.","従業員は業務文書で「特許状,免許状,憲章」を理解する必要があります。"
toeic-500-rate,toeic,toeic-500,rate,"割合,率","The notice mentioned ""rate"" for all staff members.","その通知は全スタッフ向けに「割合,率」に触れていました。"
toeic-500-provide,toeic,toeic-500,provide,"供給する,提供する,与える","The client asked about ""provide"" after the meeting.","顧客は会議後に「供給する,提供する,与える」について尋ねました。"
toeic-500-bank,toeic,toeic-500,bank,"土手,堤","The team reviewed ""bank"" before making a decision.","チームは決定前に「土手,堤」を確認しました。"
toeic-500-interest,toeic,toeic-500,interest,"興味,関心","The manager used ""interest"" in the monthly report.","マネージャーは月次報告で「興味,関心」を使いました。"
toeic-500-outfit,toeic,toeic-500,outfit,"装備一式,道具一式","Employees should understand ""outfit"" in business documents.","従業員は業務文書で「装備一式,道具一式」を理解する必要があります。"
