id,axis,level_id,spelling,translation,example,example_translation
eiken-2-policy,eiken,eiken-2,policy,政策,"The speaker used ""policy"" to explain the idea.",話し手は考えを説明するために「政策」を使いました。
eiken-2-pollution,eiken,eiken-2,pollution,汚染,"This passage includes ""pollution"" as an important word.",この文章には重要語として「汚染」が含まれています。
eiken-2-poverty,eiken,eiken-2,poverty,貧困,"The class discussed ""poverty"" during the lesson.",その授業では「貧困」について話し合いました。
eiken-2-quality,eiken,eiken-2,quality,質,"Learners should understand ""quality"" in context.",学習者は文脈の中で「質」を理解する必要があります。
eiken-2-region,eiken,eiken-2,region,地域,"Students learned ""region"" while reading the article.",生徒たちは記事を読みながら「地域」を学びました。
eiken-2-risk,eiken,eiken-2,risk,危険,"The speaker used ""risk"" to explain the idea.",話し手は考えを説明するために「危険」を使いました。
eiken-2-shortage,eiken,eiken-2,shortage,不足,"This passage includes ""shortage"" as an important word.",この文章には重要語として「不足」が含まれています。
eiken-2-source,eiken,eiken-2,source,源,"The class discussed ""source"" during the lesson.",その授業では「源」について話し合いました。
eiken-2-trend,eiken,eiken-2,trend,傾向,"Learners should understand ""trend"" in context.",学習者は文脈の中で「傾向」を理解する必要があります。
eiken-2-value,eiken,eiken-2,value,価値,"Students learned ""value"" while reading the article.",生徒たちは記事を読みながら「価値」を学びました。
eiken-2-vehicle,eiken,eiken-2,vehicle,乗り物,"The speaker used ""vehicle"" to explain the idea.",話し手は考えを説明するために「乗り物」を使いました。
eiken-2-welfare,eiken,eiken-2,welfare,福祉,"This passage includes ""welfare"" as an important word.",この文章には重要語として「福祉」が含まれています。
eiken-2-adapt,eiken,eiken-2,adapt,適応する,"The class discussed ""adapt"" during the lesson.",その授業では「適応する」について話し合いました。
eiken-2-adopt,eiken,eiken-2,adopt,採用する,"Learners should understand ""adopt"" in context.",学習者は文脈の中で「採用する」を理解する必要があります。
eiken-2-compare,eiken,eiken-2,compare,比較する,"Students learned ""compare"" while reading the article.",生徒たちは記事を読みながら「比較する」を学びました。
eiken-2-conduct,eiken,eiken-2,conduct,実施する,"The speaker used ""conduct"" to explain the idea.",話し手は考えを説明するために「実施する」を使いました。
eiken-2-connect,eiken,eiken-2,connect,つなぐ,"This passage includes ""connect"" as an important word.",この文章には重要語として「つなぐ」が含まれています。
eiken-2-consume,eiken,eiken-2,consume,消費する,"The class discussed ""consume"" during the lesson.",その授業では「消費する」について話し合いました。
eiken-2-debate,eiken,eiken-2,debate,討論する,"Learners should understand ""debate"" in context.",学習者は文脈の中で「討論する」を理解する必要があります。
eiken-2-define,eiken,eiken-2,define,定義する,"Students learned ""define"" while reading the article.",生徒たちは記事を読みながら「定義する」を学びました。
eiken-2-demand,eiken,eiken-2,demand,要求する,"The speaker used ""demand"" to explain the idea.",話し手は考えを説明するために「要求する」を使いました。
eiken-2-develop,eiken,eiken-2,develop,発展させる,"This passage includes ""develop"" as an important word.",この文章には重要語として「発展させる」が含まれています。
eiken-2-examine,eiken,eiken-2,examine,調査する,"The class discussed ""examine"" during the lesson.",その授業では「調査する」について話し合いました。
eiken-2-exist,eiken,eiken-2,exist,存在する,"Learners should understand ""exist"" in context.",学習者は文脈の中で「存在する」を理解する必要があります。
eiken-2-focus,eiken,eiken-2,focus,集中する,"Students learned ""focus"" while reading the article.",生徒たちは記事を読みながら「集中する」を学びました。
eiken-2-ignore,eiken,eiken-2,ignore,無視する,"The speaker used ""ignore"" to explain the idea.",話し手は考えを説明するために「無視する」を使いました。
eiken-2-manage,eiken,eiken-2,manage,管理する,"This passage includes ""manage"" as an important word.",この文章には重要語として「管理する」が含まれています。
eiken-2-observe,eiken,eiken-2,observe,観察する,"The class discussed ""observe"" during the lesson.",その授業では「観察する」について話し合いました。
eiken-2-occur,eiken,eiken-2,occur,起こる,"Learners should understand ""occur"" in context.",学習者は文脈の中で「起こる」を理解する必要があります。
eiken-2-prevent,eiken,eiken-2,prevent,防ぐ,"Students learned ""prevent"" while reading the article.",生徒たちは記事を読みながら「防ぐ」を学びました。
eiken-2-publish,eiken,eiken-2,publish,出版する,"The speaker used ""publish"" to explain the idea.",話し手は考えを説明するために「出版する」を使いました。
eiken-2-require,eiken,eiken-2,require,必要とする,"This passage includes ""require"" as an important word.",この文章には重要語として「必要とする」が含まれています。
eiken-2-respond,eiken,eiken-2,respond,反応する,"The class discussed ""respond"" during the lesson.",その授業では「反応する」について話し合いました。
eiken-2-seek,eiken,eiken-2,seek,求める,"Learners should understand ""seek"" in context.",学習者は文脈の中で「求める」を理解する必要があります。
eiken-2-support,eiken,eiken-2,support,支える,"Students learned ""support"" while reading the article.",生徒たちは記事を読みながら「支える」を学びました。
eiken-2-achieve,eiken,eiken-2,achieve,達成する,"The speaker used ""achieve"" to explain the idea.",話し手は考えを説明するために「達成する」を使いました。
eiken-2-complex,eiken,eiken-2,complex,複雑な,"This passage includes ""complex"" as an important word.",この文章には重要語として「複雑な」が含まれています。
eiken-2-current,eiken,eiken-2,current,現在の,"The class discussed ""current"" during the lesson.",その授業では「現在の」について話し合いました。
eiken-2-economic,eiken,eiken-2,economic,経済の,"Learners should understand ""economic"" in context.",学習者は文脈の中で「経済の」を理解する必要があります。
eiken-2-environmental,eiken,eiken-2,environmental,環境の,"Students learned ""environmental"" while reading the article.",生徒たちは記事を読みながら「環境の」を学びました。
eiken-2-essential,eiken,eiken-2,essential,不可欠な,"The speaker used ""essential"" to explain the idea.",話し手は考えを説明するために「不可欠な」を使いました。
eiken-2-individual,eiken,eiken-2,individual,個々の,"This passage includes ""individual"" as an important word.",この文章には重要語として「個々の」が含まれています。
eiken-2-likely,eiken,eiken-2,likely,ありそうな,"The class discussed ""likely"" during the lesson.",その授業では「ありそうな」について話し合いました。
eiken-2-major,eiken,eiken-2,major,主要な,"Learners should understand ""major"" in context.",学習者は文脈の中で「主要な」を理解する必要があります。
eiken-2-modern,eiken,eiken-2,modern,現代の,"Students learned ""modern"" while reading the article.",生徒たちは記事を読みながら「現代の」を学びました。
eiken-2-particular,eiken,eiken-2,particular,特定の,"The speaker used ""particular"" to explain the idea.",話し手は考えを説明するために「特定の」を使いました。
eiken-2-private,eiken,eiken-2,private,私的な,"This passage includes ""private"" as an important word.",この文章には重要語として「私的な」が含まれています。
eiken-2-rapid,eiken,eiken-2,rapid,急速な,"The class discussed ""rapid"" during the lesson.",その授業では「急速な」について話し合いました。
eiken-2-recent,eiken,eiken-2,recent,最近の,"Learners should understand ""recent"" in context.",学習者は文脈の中で「最近の」を理解する必要があります。
eiken-2-various,eiken,eiken-2,various,さまざまな,"Students learned ""various"" while reading the article.",生徒たちは記事を読みながら「さまざまな」を学びました。
eiken-2-widely,eiken,eiken-2,widely,広く,"The speaker used ""widely"" to explain the idea.",話し手は考えを説明するために「広く」を使いました。
eiken-2-directly,eiken,eiken-2,directly,直接に,"This passage includes ""directly"" as an important word.",この文章には重要語として「直接に」が含まれています。
eiken-2-generally,eiken,eiken-2,generally,一般に,"The class discussed ""generally"" during the lesson.",その授業では「一般に」について話し合いました。
eiken-2-eventually,eiken,eiken-2,eventually,最終的に,"Learners should understand ""eventually"" in context.",学習者は文脈の中で「最終的に」を理解する必要があります。
eiken-2-analyst,eiken,eiken-2,analyst,"分析者,解説者","Students learned ""analyst"" while reading the article.","生徒たちは記事を読みながら「分析者,解説者」を学びました。"
eiken-2-feedback,eiken,eiken-2,feedback,フィードバック,"The speaker used ""feedback"" to explain the idea.",話し手は考えを説明するために「フィードバック」を使いました。
eiken-2-civilization,eiken,eiken-2,civilization,文明,"This passage includes ""civilization"" as an important word.",この文章には重要語として「文明」が含まれています。
eiken-2-socialism,eiken,eiken-2,socialism,社会主義,"The class discussed ""socialism"" during the lesson.",その授業では「社会主義」について話し合いました。
eiken-2-activism,eiken,eiken-2,activism,"積極的行動主義,活動主義","Learners should understand ""activism"" in context.","学習者は文脈の中で「積極的行動主義,活動主義」を理解する必要があります。"
eiken-2-circumstance,eiken,eiken-2,circumstance,"状況,環境,周囲の事情","Students learned ""circumstance"" while reading the article.","生徒たちは記事を読みながら「状況,環境,周囲の事情」を学びました。"
eiken-2-fascism,eiken,eiken-2,fascism,ファシズム,"The speaker used ""fascism"" to explain the idea.",話し手は考えを説明するために「ファシズム」を使いました。
eiken-2-socialist,eiken,eiken-2,socialist,社会主義者,"This passage includes ""socialist"" as an important word.",この文章には重要語として「社会主義者」が含まれています。
eiken-2-democracy,eiken,eiken-2,democracy,"民主政治,民主主義,民主政体,民主社会","The class discussed ""democracy"" during the lesson.","その授業では「民主政治,民主主義,民主政体,民主社会」について話し合いました。"
eiken-2-obligation,eiken,eiken-2,obligation,"義務,約束","Learners should understand ""obligation"" in context.","学習者は文脈の中で「義務,約束」を理解する必要があります。"
eiken-2-violation,eiken,eiken-2,violation,"違反,無視","Students learned ""violation"" while reading the article.","生徒たちは記事を読みながら「違反,無視」を学びました。"
eiken-2-probability,eiken,eiken-2,probability,"ありそうなこと,起こりそうなこと,見込み,公算","The speaker used ""probability"" to explain the idea.","話し手は考えを説明するために「ありそうなこと,起こりそうなこと,見込み,公算」を使いました。"
eiken-2-reconstruction,eiken,eiken-2,reconstruction,"再建,改造,復興,復元","This passage includes ""reconstruction"" as an important word.","この文章には重要語として「再建,改造,復興,復元」が含まれています。"
eiken-2-racism,eiken,eiken-2,racism,"民族主義,民族的優越感","The class discussed ""racism"" during the lesson.","その授業では「民族主義,民族的優越感」について話し合いました。"
eiken-2-simulation,eiken,eiken-2,simulation,"ふりをすること,見せかけること","Learners should understand ""simulation"" in context.","学習者は文脈の中で「ふりをすること,見せかけること」を理解する必要があります。"
eiken-2-attachment,eiken,eiken-2,attachment,"付くこと,付着,付属","Students learned ""attachment"" while reading the article.","生徒たちは記事を読みながら「付くこと,付着,付属」を学びました。"
eiken-2-conception,eiken,eiken-2,conception,"概念,観念,考え","The speaker used ""conception"" to explain the idea.","話し手は考えを説明するために「概念,観念,考え」を使いました。"
eiken-2-technological,eiken,eiken-2,technological,科学技術の,"This passage includes ""technological"" as an important word.",この文章には重要語として「科学技術の」が含まれています。
eiken-2-activist,eiken,eiken-2,activist,"積極行動主義者,実践主義者","The class discussed ""activist"" during the lesson.","その授業では「積極行動主義者,実践主義者」について話し合いました。"
eiken-2-abstract,eiken,eiken-2,abstract,抽象的な,"Learners should understand ""abstract"" in context.",学習者は文脈の中で「抽象的な」を理解する必要があります。
eiken-2-bacon,eiken,eiken-2,bacon,ベーコン,"Students learned ""bacon"" while reading the article.",生徒たちは記事を読みながら「ベーコン」を学びました。
eiken-2-exhibit,eiken,eiken-2,exhibit,"を表す,示す","The speaker used ""exhibit"" to explain the idea.","話し手は考えを説明するために「を表す,示す」を使いました。"
eiken-2-machinery,eiken,eiken-2,machinery,機械,"This passage includes ""machinery"" as an important word.",この文章には重要語として「機械」が含まれています。
eiken-2-situated,eiken,eiken-2,situated,位置している,"The class discussed ""situated"" during the lesson.",その授業では「位置している」について話し合いました。
eiken-2-diagnosis,eiken,eiken-2,diagnosis,診断,"Learners should understand ""diagnosis"" in context.",学習者は文脈の中で「診断」を理解する必要があります。
eiken-2-construct,eiken,eiken-2,construct,"組み立てる,建造する,建設する","Students learned ""construct"" while reading the article.","生徒たちは記事を読みながら「組み立てる,建造する,建設する」を学びました。"
eiken-2-legally,eiken,eiken-2,legally,"法律上,法律的に","The speaker used ""legally"" to explain the idea.","話し手は考えを説明するために「法律上,法律的に」を使いました。"
eiken-2-advocate,eiken,eiken-2,advocate,"を弁護して言う,主唱する","This passage includes ""advocate"" as an important word.","この文章には重要語として「を弁護して言う,主唱する」が含まれています。"
eiken-2-socially,eiken,eiken-2,socially,"社会的に,社会によって","The class discussed ""socially"" during the lesson.","その授業では「社会的に,社会によって」について話し合いました。"
eiken-2-psychological,eiken,eiken-2,psychological,"心理学の,心理学的な","Learners should understand ""psychological"" in context.","学習者は文脈の中で「心理学の,心理学的な」を理解する必要があります。"
eiken-2-moderate,eiken,eiken-2,moderate,"適度の,度を越さない","Students learned ""moderate"" while reading the article.","生徒たちは記事を読みながら「適度の,度を越さない」を学びました。"
eiken-2-nazi,eiken,eiken-2,nazi,ナチ党員,"The speaker used ""nazi"" to explain the idea.",話し手は考えを説明するために「ナチ党員」を使いました。
eiken-2-regime,eiken,eiken-2,regime,政治体制,"This passage includes ""regime"" as an important word.",この文章には重要語として「政治体制」が含まれています。
eiken-2-researcher,eiken,eiken-2,researcher,"研究者,調査員","The class discussed ""researcher"" during the lesson.","その授業では「研究者,調査員」について話し合いました。"
eiken-2-vietnam,eiken,eiken-2,vietnam,ベトナム = Viet Nam,"Learners should understand ""vietnam"" in context.",学習者は文脈の中で「ベトナム = Viet Nam」を理解する必要があります。
eiken-2-psychology,eiken,eiken-2,psychology,心理学,"Students learned ""psychology"" while reading the article.",生徒たちは記事を読みながら「心理学」を学びました。
eiken-2-humanitarian,eiken,eiken-2,humanitarian,人道主義的な,"The speaker used ""humanitarian"" to explain the idea.",話し手は考えを説明するために「人道主義的な」を使いました。
eiken-2-disorder,eiken,eiken-2,disorder,"無秩序,混乱,乱雑","This passage includes ""disorder"" as an important word.","この文章には重要語として「無秩序,混乱,乱雑」が含まれています。"
eiken-2-sphere,eiken,eiken-2,sphere,"球,球体,球面","The class discussed ""sphere"" during the lesson.","その授業では「球,球体,球面」について話し合いました。"
eiken-2-advocacy,eiken,eiken-2,advocacy,"弁護,擁護","Learners should understand ""advocacy"" in context.","学習者は文脈の中で「弁護,擁護」を理解する必要があります。"
eiken-2-genius,eiken,eiken-2,genius,天才,"Students learned ""genius"" while reading the article.",生徒たちは記事を読みながら「天才」を学びました。
eiken-2-ethnic,eiken,eiken-2,ethnic,民族の,"The speaker used ""ethnic"" to explain the idea.",話し手は考えを説明するために「民族の」を使いました。
eiken-2-terrorist,eiken,eiken-2,terrorist,"テロリスト,暴力主義者,恐怖政治家","This passage includes ""terrorist"" as an important word.","この文章には重要語として「テロリスト,暴力主義者,恐怖政治家」が含まれています。"
eiken-2-landmark,eiken,eiken-2,landmark,境界標識,"The class discussed ""landmark"" during the lesson.",その授業では「境界標識」について話し合いました。
eiken-2-engage,eiken,eiken-2,engage,雇う,"Learners should understand ""engage"" in context.",学習者は文脈の中で「雇う」を理解する必要があります。
eiken-2-valid,eiken,eiken-2,valid,"妥当な,しっかりした根拠のある","Students learned ""valid"" while reading the article.","生徒たちは記事を読みながら「妥当な,しっかりした根拠のある」を学びました。"
eiken-2-economics,eiken,eiken-2,economics,経済学,"The speaker used ""economics"" to explain the idea.",話し手は考えを説明するために「経済学」を使いました。
eiken-2-economically,eiken,eiken-2,economically,倹約して,"This passage includes ""economically"" as an important word.",この文章には重要語として「倹約して」が含まれています。
eiken-2-technique,eiken,eiken-2,technique,"技巧,技術","The class discussed ""technique"" during the lesson.","その授業では「技巧,技術」について話し合いました。"
eiken-2-bibliography,eiken,eiken-2,bibliography,書誌学,"Learners should understand ""bibliography"" in context.",学習者は文脈の中で「書誌学」を理解する必要があります。
eiken-2-philosophy,eiken,eiken-2,philosophy,哲学,"Students learned ""philosophy"" while reading the article.",生徒たちは記事を読みながら「哲学」を学びました。
eiken-2-reform,eiken,eiken-2,reform,"編成し直す,再び作る","The speaker used ""reform"" to explain the idea.","話し手は考えを説明するために「編成し直す,再び作る」を使いました。"
eiken-2-psychologist,eiken,eiken-2,psychologist,心理学者,"This passage includes ""psychologist"" as an important word.",この文章には重要語として「心理学者」が含まれています。
eiken-2-romania,eiken,eiken-2,romania,ルーマニア,"The class discussed ""romania"" during the lesson.",その授業では「ルーマニア」について話し合いました。
eiken-2-ecology,eiken,eiken-2,ecology,生態学,"Learners should understand ""ecology"" in context.",学習者は文脈の中で「生態学」を理解する必要があります。
eiken-2-technician,eiken,eiken-2,technician,"専門家,専門技術者","Students learned ""technician"" while reading the article.","生徒たちは記事を読みながら「専門家,専門技術者」を学びました。"
eiken-2-marx,eiken,eiken-2,marx,マルクス,"The speaker used ""marx"" to explain the idea.",話し手は考えを説明するために「マルクス」を使いました。
eiken-2-conceptual,eiken,eiken-2,conceptual,概念の,"This passage includes ""conceptual"" as an important word.",この文章には重要語として「概念の」が含まれています。
eiken-2-unrest,eiken,eiken-2,unrest,"不安,不穏","The class discussed ""unrest"" during the lesson.","その授業では「不安,不穏」について話し合いました。"
eiken-2-bloc,eiken,eiken-2,bloc,"ブロック,圏","Learners should understand ""bloc"" in context.","学習者は文脈の中で「ブロック,圏」を理解する必要があります。"
eiken-2-caste,eiken,eiken-2,caste,カースト,"Students learned ""caste"" while reading the article.",生徒たちは記事を読みながら「カースト」を学びました。
eiken-2-economical,eiken,eiken-2,economical,"節約する,倹約家の","The speaker used ""economical"" to explain the idea.","話し手は考えを説明するために「節約する,倹約家の」を使いました。"
eiken-2-bureaucracy,eiken,eiken-2,bureaucracy,"官僚政治,官僚制度","This passage includes ""bureaucracy"" as an important word.","この文章には重要語として「官僚政治,官僚制度」が含まれています。"
eiken-2-preference,eiken,eiken-2,preference,好み,"The class discussed ""preference"" during the lesson.",その授業では「好み」について話し合いました。
eiken-2-observation,eiken,eiken-2,observation,観察すること,"Learners should understand ""observation"" in context.",学習者は文脈の中で「観察すること」を理解する必要があります。
eiken-2-ignorance,eiken,eiken-2,ignorance,"無学,無知,無教育","Students learned ""ignorance"" while reading the article.","生徒たちは記事を読みながら「無学,無知,無教育」を学びました。"
eiken-2-instruction,eiken,eiken-2,instruction,"教育,教授","The speaker used ""instruction"" to explain the idea.","話し手は考えを説明するために「教育,教授」を使いました。"
eiken-2-determination,eiken,eiken-2,determination,"決心,決意,決断力","This passage includes ""determination"" as an important word.","この文章には重要語として「決心,決意,決断力」が含まれています。"
eiken-2-disappointment,eiken,eiken-2,disappointment,"失望,落胆,期待はずれ","The class discussed ""disappointment"" during the lesson.","その授業では「失望,落胆,期待はずれ」について話し合いました。"
eiken-2-classification,eiken,eiken-2,classification,分類,"Learners should understand ""classification"" in context.",学習者は文脈の中で「分類」を理解する必要があります。
eiken-2-prescription,eiken,eiken-2,prescription,指示すること,"Students learned ""prescription"" while reading the article.",生徒たちは記事を読みながら「指示すること」を学びました。
eiken-2-rehabilitation,eiken,eiken-2,rehabilitation,"社会復帰,リハビリテーション","The speaker used ""rehabilitation"" to explain the idea.","話し手は考えを説明するために「社会復帰,リハビリテーション」を使いました。"
eiken-2-capitalism,eiken,eiken-2,capitalism,資本主義,"This passage includes ""capitalism"" as an important word.",この文章には重要語として「資本主義」が含まれています。
eiken-2-frustration,eiken,eiken-2,frustration,"失敗,ざ折,落胆,失意","The class discussed ""frustration"" during the lesson.","その授業では「失敗,ざ折,落胆,失意」について話し合いました。"
eiken-2-conscience,eiken,eiken-2,conscience,"良心,道義心,善悪を判断する力","Learners should understand ""conscience"" in context.","学習者は文脈の中で「良心,道義心,善悪を判断する力」を理解する必要があります。"
eiken-2-offence,eiken,eiken-2,offence,罪,"Students learned ""offence"" while reading the article.",生徒たちは記事を読みながら「罪」を学びました。
eiken-2-terrorism,eiken,eiken-2,terrorism,"行為,テロ","The speaker used ""terrorism"" to explain the idea.","話し手は考えを説明するために「行為,テロ」を使いました。"
eiken-2-documentation,eiken,eiken-2,documentation,"文書調べ,文書による証拠固め","This passage includes ""documentation"" as an important word.","この文章には重要語として「文書調べ,文書による証拠固め」が含まれています。"
eiken-2-instrument,eiken,eiken-2,instrument,"器具,器械,計器・楽器)","The class discussed ""instrument"" during the lesson.","その授業では「器具,器械,計器・楽器)」について話し合いました。"
eiken-2-federation,eiken,eiken-2,federation,"連合,連盟","Learners should understand ""federation"" in context.","学習者は文脈の中で「連合,連盟」を理解する必要があります。"
eiken-2-equality,eiken,eiken-2,equality,"等しいこと,均等","Students learned ""equality"" while reading the article.","生徒たちは記事を読みながら「等しいこと,均等」を学びました。"
eiken-2-equity,eiken,eiken-2,equity,"公平,公正,無私","The speaker used ""equity"" to explain the idea.","話し手は考えを説明するために「公平,公正,無私」を使いました。"
eiken-2-innovation,eiken,eiken-2,innovation,"革新,刷新","This passage includes ""innovation"" as an important word.","この文章には重要語として「革新,刷新」が含まれています。"
eiken-2-conservation,eiken,eiken-2,conservation,"保存,保護","The class discussed ""conservation"" during the lesson.","その授業では「保存,保護」について話し合いました。"
eiken-2-sequence,eiken,eiken-2,sequence,"連続,続き","Learners should understand ""sequence"" in context.","学習者は文脈の中で「連続,続き」を理解する必要があります。"
eiken-2-entrance,eiken,eiken-2,entrance,"入り口,玄関","Students learned ""entrance"" while reading the article.","生徒たちは記事を読みながら「入り口,玄関」を学びました。"
eiken-2-morality,eiken,eiken-2,morality,"道徳,倫理","The speaker used ""morality"" to explain the idea.","話し手は考えを説明するために「道徳,倫理」を使いました。"
eiken-2-institution,eiken,eiken-2,institution,"設立,制定,開始","This passage includes ""institution"" as an important word.","この文章には重要語として「設立,制定,開始」が含まれています。"
eiken-2-establishment,eiken,eiken-2,establishment,"設立,設置","The class discussed ""establishment"" during the lesson.","その授業では「設立,設置」について話し合いました。"
eiken-2-feminism,eiken,eiken-2,feminism,男女同権主義,"Learners should understand ""feminism"" in context.",学習者は文脈の中で「男女同権主義」を理解する必要があります。
eiken-2-exploitation,eiken,eiken-2,exploitation,開発,"Students learned ""exploitation"" while reading the article.",生徒たちは記事を読みながら「開発」を学びました。
eiken-2-enforcement,eiken,eiken-2,enforcement,"実施,施行","The speaker used ""enforcement"" to explain the idea.","話し手は考えを説明するために「実施,施行」を使いました。"
eiken-2-assessment,eiken,eiken-2,assessment,"評価,査定","This passage includes ""assessment"" as an important word.","この文章には重要語として「評価,査定」が含まれています。"
eiken-2-nationalism,eiken,eiken-2,nationalism,愛国心,"The class discussed ""nationalism"" during the lesson.",その授業では「愛国心」について話し合いました。
eiken-2-tradition,eiken,eiken-2,tradition,"しきたり,伝統・ 伝説・慣例,文化遺産","Learners should understand ""tradition"" in context.","学習者は文脈の中で「しきたり,伝統・ 伝説・慣例,文化遺産」を理解する必要があります。"
eiken-2-document,eiken,eiken-2,document,"文書,書類","Students learned ""document"" while reading the article.","生徒たちは記事を読みながら「文書,書類」を学びました。"
eiken-2-convention,eiken,eiken-2,convention,"会議,協議会","The speaker used ""convention"" to explain the idea.","話し手は考えを説明するために「会議,協議会」を使いました。"
eiken-2-communism,eiken,eiken-2,communism,共産主義,"This passage includes ""communism"" as an important word.",この文章には重要語として「共産主義」が含まれています。
eiken-2-prohibition,eiken,eiken-2,prohibition,禁止すること,"The class discussed ""prohibition"" during the lesson.",その授業では「禁止すること」について話し合いました。
eiken-2-persecution,eiken,eiken-2,persecution,"迫害,虐待","Learners should understand ""persecution"" in context.","学習者は文脈の中で「迫害,虐待」を理解する必要があります。"
eiken-2-severity,eiken,eiken-2,severity,"厳しさ,厳格さ","Students learned ""severity"" while reading the article.","生徒たちは記事を読みながら「厳しさ,厳格さ」を学びました。"
eiken-2-validity,eiken,eiken-2,validity,"妥当性,正当性","The speaker used ""validity"" to explain the idea.","話し手は考えを説明するために「妥当性,正当性」を使いました。"
eiken-2-realism,eiken,eiken-2,realism,現実主義,"This passage includes ""realism"" as an important word.",この文章には重要語として「現実主義」が含まれています。
eiken-2-enlightenment,eiken,eiken-2,enlightenment,"啓発,啓蒙,教化","The class discussed ""enlightenment"" during the lesson.","その授業では「啓発,啓蒙,教化」について話し合いました。"
eiken-2-optimism,eiken,eiken-2,optimism,楽天主義,"Learners should understand ""optimism"" in context.",学習者は文脈の中で「楽天主義」を理解する必要があります。
eiken-2-negligence,eiken,eiken-2,negligence,"怠慢,不注意,落ち度","Students learned ""negligence"" while reading the article.","生徒たちは記事を読みながら「怠慢,不注意,落ち度」を学びました。"
eiken-2-incidence,eiken,eiken-2,incidence,"発生率,頻度","The speaker used ""incidence"" to explain the idea.","話し手は考えを説明するために「発生率,頻度」を使いました。"
eiken-2-organism,eiken,eiken-2,organism,"有機体,生物","This passage includes ""organism"" as an important word.","この文章には重要語として「有機体,生物」が含まれています。"
eiken-2-insecurity,eiken,eiken-2,insecurity,不安,"The class discussed ""insecurity"" during the lesson.",その授業では「不安」について話し合いました。
eiken-2-surrender,eiken,eiken-2,surrender,"引き渡す,明け渡す","Learners should understand ""surrender"" in context.","学習者は文脈の中で「引き渡す,明け渡す」を理解する必要があります。"
