id,axis,level_id,spelling,translation,example,example_translation
toeic-990-concession,toeic,toeic-990,concession,譲歩,The manager reviewed the concession before the meeting.,マネージャーは会議の前に譲歩を確認しました。
toeic-990-consensus,toeic,toeic-990,consensus,合意,The manager reviewed the consensus before the meeting.,マネージャーは会議の前に合意を確認しました。
toeic-990-deterioration,toeic,toeic-990,deterioration,悪化,The manager reviewed the deterioration before the meeting.,マネージャーは会議の前に悪化を確認しました。
toeic-990-divest,toeic,toeic-990,divest,売却する,The team will divest the details this week.,チームは今週、詳細を売却する予定です。
toeic-990-embargo,toeic,toeic-990,embargo,禁輸,The manager reviewed the embargo before the meeting.,マネージャーは会議の前に禁輸を確認しました。
toeic-990-entitlement,toeic,toeic-990,entitlement,権利,The manager reviewed the entitlement before the meeting.,マネージャーは会議の前に権利を確認しました。
toeic-990-excerpt,toeic,toeic-990,excerpt,抜粋,The manager reviewed the excerpt before the meeting.,マネージャーは会議の前に抜粋を確認しました。
toeic-990-forfeiture,toeic,toeic-990,forfeiture,没収,The manager reviewed the forfeiture before the meeting.,マネージャーは会議の前に没収を確認しました。
toeic-990-incumbent,toeic,toeic-990,incumbent,現職者,The manager reviewed the incumbent before the meeting.,マネージャーは会議の前に現職者を確認しました。
toeic-990-indemnity,toeic,toeic-990,indemnity,補償,The manager reviewed the indemnity before the meeting.,マネージャーは会議の前に補償を確認しました。
toeic-990-litigation,toeic,toeic-990,litigation,訴訟,The manager reviewed the litigation before the meeting.,マネージャーは会議の前に訴訟を確認しました。
toeic-990-offset,toeic,toeic-990,offset,相殺する,The team will offset the details this week.,チームは今週、詳細を相殺する予定です。
toeic-990-precedent,toeic,toeic-990,precedent,前例,The manager reviewed the precedent before the meeting.,マネージャーは会議の前に前例を確認しました。
toeic-990-redundancy,toeic,toeic-990,redundancy,余剰人員,The manager reviewed the redundancy before the meeting.,マネージャーは会議の前に余剰人員を確認しました。
toeic-990-requisition,toeic,toeic-990,requisition,請求書,The manager reviewed the requisition before the meeting.,マネージャーは会議の前に請求書を確認しました。
toeic-990-stakeholder,toeic,toeic-990,stakeholder,利害関係者,The manager reviewed the stakeholder before the meeting.,マネージャーは会議の前に利害関係者を確認しました。
toeic-990-statute,toeic,toeic-990,statute,法令,The manager reviewed the statute before the meeting.,マネージャーは会議の前に法令を確認しました。
toeic-990-stipulation,toeic,toeic-990,stipulation,条件,The manager reviewed the stipulation before the meeting.,マネージャーは会議の前に条件を確認しました。
toeic-990-threshold,toeic,toeic-990,threshold,基準値,The manager reviewed the threshold before the meeting.,マネージャーは会議の前に基準値を確認しました。
toeic-990-underwriting,toeic,toeic-990,underwriting,引受業務,The manager reviewed the underwriting before the meeting.,マネージャーは会議の前に引受業務を確認しました。
toeic-990-volatility,toeic,toeic-990,volatility,変動性,The manager reviewed the volatility before the meeting.,マネージャーは会議の前に変動性を確認しました。
toeic-990-waiver,toeic,toeic-990,waiver,権利放棄,The manager reviewed the waiver before the meeting.,マネージャーは会議の前に権利放棄を確認しました。
toeic-990-ascertain,toeic,toeic-990,ascertain,突き止める,The team will ascertain the details this week.,チームは今週、詳細を突き止める予定です。
toeic-990-curtail,toeic,toeic-990,curtail,削減する,The team will curtail the details this week.,チームは今週、詳細を削減する予定です。
toeic-990-defer,toeic,toeic-990,defer,延期する,The team will defer the details this week.,チームは今週、詳細を延期する予定です。
toeic-990-disclose,toeic,toeic-990,disclose,開示する,The team will disclose the details this week.,チームは今週、詳細を開示する予定です。
toeic-990-enforce,toeic,toeic-990,enforce,施行する,The team will enforce the details this week.,チームは今週、詳細を施行する予定です。
toeic-990-formulate,toeic,toeic-990,formulate,策定する,The team will formulate the details this week.,チームは今週、詳細を策定する予定です。
toeic-990-nullify,toeic,toeic-990,nullify,無効にする,The team will nullify the details this week.,チームは今週、詳細を無効にする予定です。
toeic-990-overhaul,toeic,toeic-990,overhaul,全面的に見直す,The team will overhaul the details this week.,チームは今週、詳細を全面的に見直す予定です。
toeic-990-preclude,toeic,toeic-990,preclude,妨げる,The team will preclude the details this week.,チームは今週、詳細を妨げる予定です。
toeic-990-reconcile,toeic,toeic-990,reconcile,調整する,The team will reconcile the details this week.,チームは今週、詳細を調整する予定です。
toeic-990-subsidize,toeic,toeic-990,subsidize,補助金を出す,The team will subsidize the details this week.,チームは今週、詳細を補助金を出す予定です。
toeic-990-supersede,toeic,toeic-990,supersede,取って代わる,The team will supersede the details this week.,チームは今週、詳細を取って代わる予定です。
toeic-990-suspend,toeic,toeic-990,suspend,一時停止する,The team will suspend the details this week.,チームは今週、詳細を一時停止する予定です。
toeic-990-undergo,toeic,toeic-990,undergo,経験する,The team will undergo the details this week.,チームは今週、詳細を経験する予定です。
toeic-990-validate,toeic,toeic-990,validate,検証する,The team will validate the details this week.,チームは今週、詳細を検証する予定です。
toeic-990-autonomous,toeic,toeic-990,autonomous,自律的な,The new process is autonomous for daily work.,新しい手順は日々の業務に自律的なです。
toeic-990-binding,toeic,toeic-990,binding,拘束力のある,The new process is binding for daily work.,新しい手順は日々の業務に拘束力のあるです。
toeic-990-conducive,toeic,toeic-990,conducive,役立つ,The new process is conducive for daily work.,新しい手順は日々の業務に役立つです。
toeic-990-detrimental,toeic,toeic-990,detrimental,有害な,The new process is detrimental for daily work.,新しい手順は日々の業務に有害なです。
toeic-990-dormant,toeic,toeic-990,dormant,休止状態の,The new process is dormant for daily work.,新しい手順は日々の業務に休止状態のです。
toeic-990-exhaustive,toeic,toeic-990,exhaustive,徹底的な,The new process is exhaustive for daily work.,新しい手順は日々の業務に徹底的なです。
toeic-990-imminent,toeic,toeic-990,imminent,差し迫った,The new process is imminent for daily work.,新しい手順は日々の業務に差し迫ったです。
toeic-990-intrinsic,toeic,toeic-990,intrinsic,本質的な,The new process is intrinsic for daily work.,新しい手順は日々の業務に本質的なです。
toeic-990-meticulous,toeic,toeic-990,meticulous,細心の,The new process is meticulous for daily work.,新しい手順は日々の業務に細心のです。
toeic-990-nominal,toeic,toeic-990,nominal,名目上の,The new process is nominal for daily work.,新しい手順は日々の業務に名目上のです。
toeic-990-obsolete,toeic,toeic-990,obsolete,時代遅れの,The new process is obsolete for daily work.,新しい手順は日々の業務に時代遅れのです。
toeic-990-proprietary,toeic,toeic-990,proprietary,独自の,The new process is proprietary for daily work.,新しい手順は日々の業務に独自のです。
toeic-990-tangible,toeic,toeic-990,tangible,有形の,The new process is tangible for daily work.,新しい手順は日々の業務に有形のです。
toeic-990-uniformly,toeic,toeic-990,uniformly,一律に,The staff responded uniformly to the request.,スタッフはその依頼に一律に対応しました。
toeic-990-retrospectively,toeic,toeic-990,retrospectively,遡って,The staff responded retrospectively to the request.,スタッフはその依頼に遡って対応しました。
toeic-990-unequivocally,toeic,toeic-990,unequivocally,明確に,The staff responded unequivocally to the request.,スタッフはその依頼に明確に対応しました。
toeic-990-fiscally,toeic,toeic-990,fiscally,財政的に,The staff responded fiscally to the request.,スタッフはその依頼に財政的に対応しました。
toeic-990-marginally,toeic,toeic-990,marginally,わずかに,The staff responded marginally to the request.,スタッフはその依頼にわずかに対応しました。
toeic-990-subsequently,toeic,toeic-990,subsequently,その後,The staff responded subsequently to the request.,スタッフはその依頼にその後対応しました。
toeic-990-interim,toeic,toeic-990,interim,暫定の,The new process is interim for daily work.,新しい手順は日々の業務に暫定のです。
toeic-990-fiduciary,toeic,toeic-990,fiduciary,信認上の,The new process is fiduciary for daily work.,新しい手順は日々の業務に信認上のです。
toeic-990-moratorium,toeic,toeic-990,moratorium,一時停止,The manager reviewed the moratorium before the meeting.,マネージャーは会議の前に一時停止を確認しました。
toeic-990-remuneration,toeic,toeic-990,remuneration,報酬,The manager reviewed the remuneration before the meeting.,マネージャーは会議の前に報酬を確認しました。
